TransactionId,Date,Category,Product,Region,Quantity,UnitPrice
T10763,2024-10-08,Clothing,Hat,West,7,1079.83
T10764,2024-09-12,Sports,Jersey,South,4,1007.39
T10765,2024-02-08,Books,Cookbook,East,1,627.27
T10766,2024-08-17,Electronics,Keyboard,West,10,1312.93
T10767,2024-02-17,Clothing,Jacket,West,1,1995.94
T10768,2024-03-29,Sports,Jersey,North,9,771.76
T10769,2024-12-13,Electronics,Headphones,West,10,1668.87
T10770,2024-03-06,Home,Blender,West,3,221.27
T10771,2024-12-29,Books,Cookbook,West,7,1596.73
T10772,2024-05-27,Books,Textbook,West,3,1161.32
T10773,2024-07-05,Clothing,Jacket,West,8,1418.16
T10774,2024-02-11,Electronics,Headphones,West,1,870.5
T10775,2024-11-15,Sports,Net,West,3,828.64
T10776,2024-02-29,Books,Textbook,West,4,1578.48
T10777,2024-12-04,Sports,Ball,East,1,477.85
T10778,2024-08-26,Books,Magazine,North,8,508.64
T10779,2024-04-10,Clothing,Hat,North,4,1606.44
T10780,2024-09-10,Clothing,Hat,South,2,348.78
T10781,2024-11-09,Home,Mixer,South,7,1539.53
T10782,2024-04-14,Clothing,Jacket,West,7,620.69
T10783,2024-06-16,Books,Magazine,North,1,103.7
T10784,2024-02-03,Electronics,Laptop,South,2,1419.86
T10785,2024-08-05,Clothing,Hat,West,9,472.11
T10786,2024-03-06,Home,Toaster,South,1,621.69
T10787,2024-01-14,Sports,Net,North,1,835.65
T10788,2024-04-15,Home,Mixer,North,5,1568.4
T10789,2024-11-15,Clothing,Jacket,South,2,389.15
T10790,2024-08-28,Electronics,Headphones,North,4,692.48
T10791,2024-08-22,Sports,Jersey,South,9,207.46
T10792,2024-12-01,Home,Blender,South,7,59.06
T10793,2024-02-16,Electronics,Mouse,East,8,680.34
T10794,2024-04-04,Clothing,Jacket,South,5,777.41
T10795,2024-05-04,Sports,Racket,North,1,1964.35
T10796,2024-04-22,Books,Novel,West,8,238.69
T10797,2024-08-15,Clothing,Hat,South,2,658.88
T10798,2024-11-28,Electronics,Laptop,South,10,961.73
T10799,2024-09-10,Electronics,Monitor,West,7,1551.24
T10800,2024-03-11,Home,Lamp,East,5,1774.5
T10801,2024-06-09,Home,Lamp,South,6,1387.61
T10802,2024-10-10,Sports,Racket,South,1,272.78
T10803,2024-05-23,Clothing,Jeans,North,1,141.52
T10804,2024-01-23,Electronics,Keyboard,East,7,420.3
T10805,2024-10-24,Clothing,T-Shirt,South,3,1036.77
T10806,2024-10-29,Home,Blender,South,2,1562.41
T10807,2024-02-05,Books,Novel,North,4,873.44
T10808,2024-01-15,Electronics,Mouse,West,3,1663.11
T10809,2024-10-04,Clothing,Jacket,North,1,1474.97
T10810,2024-01-27,Electronics,Headphones,North,7,151.79
T10811,2024-10-19,Clothing,Socks,South,10,1580.92
T10812,2024-11-29,Home,Mixer,North,4,113.37
T10813,2024-11-30,Home,Lamp,South,8,1060.2
T10814,2024-10-04,Sports,Net,South,9,81.03
T10815,2024-01-20,Books,Magazine,South,8,1057.83
T10816,2024-11-21,Clothing,Socks,North,6,254.71
T10817,2024-07-26,Clothing,Socks,East,4,1464.58
T10818,2024-09-23,Books,Magazine,West,5,1741.82
T10819,2024-01-22,Books,Cookbook,South,1,572.69
T10820,2024-10-25,Books,Cookbook,East,2,991.55
T10821,2024-10-24,Electronics,Monitor,West,7,999.05
T10822,2024-08-27,Home,Mixer,North,2,280.3
T10823,2024-11-04,Sports,Ball,South,2,1316.23
T10824,2024-09-29,Electronics,Monitor,East,4,1816.14
T10825,2024-06-29,Clothing,T-Shirt,East,10,793.01
T10826,2024-03-15,Electronics,Keyboard,North,3,1901.18
T10827,2024-08-01,Home,Vacuum,North,7,1911.64
T10828,2024-02-08,Clothing,T-Shirt,West,5,1938.45
T10829,2024-01-16,Sports,Ball,East,2,1972.48
T10830,2024-08-06,Electronics,Mouse,South,10,1734.44
T10831,2024-04-12,Clothing,T-Shirt,North,5,1650.3
T10832,2024-02-11,Home,Toaster,West,1,541.71
T10833,2024-07-13,Home,Lamp,South,10,1307.73
T10834,2024-06-29,Clothing,Socks,East,9,358.51
T10835,2024-03-04,Electronics,Laptop,West,6,456.92
T10836,2024-12-28,Books,Novel,South,2,1795.15
T10837,2024-10-08,Sports,Bat,South,2,556.09
T10838,2024-04-21,Clothing,Jeans,North,5,1493.33
T10839,2024-03-12,Clothing,Jeans,West,6,1528.82
T10840,2024-08-15,Books,Cookbook,East,6,883.5
T10841,2024-08-23,Sports,Ball,South,7,14.85
T10842,2024-04-07,Home,Lamp,South,8,473.64
T10843,2024-10-03,Sports,Ball,South,10,86.36
T10844,2024-07-02,Sports,Ball,South,8,1687.04
T10845,2024-07-21,Sports,Jersey,North,1,620.36
T10846,2024-09-11,Electronics,Keyboard,South,1,1118.12
T10847,2024-08-28,Sports,Net,East,3,643.93
T10848,2024-12-21,Clothing,Socks,West,8,1423.69
T10849,2024-07-06,Electronics,Mouse,South,10,1213.72
T10850,2024-06-09,Sports,Net,South,1,1604.14
T10851,2024-09-03,Sports,Bat,South,4,1592.44
T10852,2024-05-09,Sports,Racket,North,9,377.68
T10853,2024-05-20,Sports,Ball,West,4,686.77
T10854,2024-09-01,Clothing,Jeans,West,4,1774.02
T10855,2024-05-09,Electronics,Headphones,East,10,226.5
T10856,2024-07-08,Clothing,T-Shirt,South,4,1269.24
T10857,2024-12-12,Books,Textbook,East,10,929.08
T10858,2024-03-31,Clothing,T-Shirt,South,5,1456.6
T10859,2024-04-21,Clothing,Socks,South,8,50.79
T10860,2024-10-04,Clothing,Socks,East,8,1901.82
T10861,2024-01-10,Clothing,Jacket,West,3,232.26
T10862,2024-05-11,Clothing,Jacket,East,5,1215.05
T10863,2024-03-27,Electronics,Monitor,North,5,708.35
T10864,2024-03-18,Home,Lamp,East,6,1055.71
T10865,2024-08-11,Home,Toaster,North,9,1540.02
T10866,2024-06-21,Electronics,Keyboard,East,10,273.35
T10867,2024-07-24,Electronics,Laptop,East,1,1414.39
T10868,2024-09-28,Home,Blender,South,1,1115.83
T10869,2024-07-02,Books,Textbook,West,4,275.29
T10870,2024-02-21,Home,Toaster,West,3,488.67
T10871,2024-12-20,Home,Blender,South,2,1889.48
T10872,2024-11-14,Home,Toaster,North,4,716.52
T10873,2024-11-21,Books,Novel,North,7,111.94
T10874,2024-01-27,Home,Mixer,South,9,507.39
T10875,2024-12-02,Sports,Jersey,North,3,906.21
T10876,2024-02-16,Clothing,T-Shirt,North,1,69.39
T10877,2024-09-17,Clothing,Socks,East,4,983.2
T10878,2024-09-02,Electronics,Laptop,North,7,1701.39
T10879,2024-08-13,Sports,Jersey,South,3,1441.05
T10880,2024-12-18,Clothing,Jacket,West,1,1062.73
T10881,2024-05-31,Sports,Ball,North,7,1362.96
T10882,2024-02-01,Electronics,Laptop,East,7,116.03
T10883,2024-04-14,Books,Novel,East,5,1811.91
T10884,2024-02-28,Books,Cookbook,West,6,1027.31
T10885,2024-05-11,Sports,Jersey,East,8,658.77
T10886,2024-12-10,Clothing,Socks,North,7,1680.71
T10887,2024-09-30,Books,Comic,West,9,1086.53
T10888,2024-09-28,Books,Novel,East,6,1475.67
T10889,2024-11-02,Electronics,Headphones,South,2,1789.28
T10890,2024-08-30,Books,Textbook,South,2,614.97
T10891,2024-03-20,Clothing,Socks,North,8,1683.91
T10892,2024-12-03,Sports,Ball,South,7,1115.9
T10893,2024-02-25,Sports,Bat,East,2,1037.64
T10894,2024-08-22,Home,Lamp,East,4,254.24
T10895,2024-09-17,Clothing,T-Shirt,West,5,417.47
T10896,2024-04-13,Books,Cookbook,West,3,656.31
T10897,2024-04-24,Clothing,Jeans,East,4,1481.85
T10898,2024-09-15,Books,Textbook,West,3,225.93
T10899,2024-02-08,Electronics,Monitor,North,4,866.06
T10900,2024-08-15,Books,Comic,North,9,406.78
T10901,2024-01-24,Electronics,Mouse,East,5,1251.68
T10902,2024-08-17,Books,Textbook,East,9,938.09
T10903,2024-08-08,Clothing,Socks,North,2,113.57
T10904,2024-09-10,Home,Toaster,West,2,1699.06
T10905,2024-12-10,Sports,Net,East,2,1014.49
T10906,2024-05-13,Clothing,T-Shirt,North,7,775.7
T10907,2024-06-12,Sports,Bat,South,6,1140.69
T10908,2024-03-29,Home,Toaster,East,7,572.78
T10909,2024-06-03,Clothing,Jeans,North,8,1337.51
T10910,2024-03-05,Home,Vacuum,South,6,1583.22
T10911,2024-11-24,Books,Novel,East,3,13.14
T10912,2024-11-16,Sports,Jersey,North,8,1248.24
T10913,2024-01-03,Home,Mixer,South,2,780.68
T10914,2024-10-20,Electronics,Mouse,West,10,1197.13
T10915,2024-08-21,Books,Magazine,South,3,1465.05
T10916,2024-08-18,Books,Novel,East,3,430.8
T10917,2024-12-13,Sports,Net,East,10,668.66
T10918,2024-08-24,Books,Textbook,East,4,1183.17
T10919,2024-05-21,Home,Mixer,West,9,1803.17
T10920,2024-10-19,Home,Blender,South,4,987.03
T10921,2024-03-03,Sports,Racket,North,8,1047.58
T10922,2024-09-08,Electronics,Mouse,South,1,1287.12
T10923,2024-12-17,Books,Magazine,West,9,986.21
T10924,2024-01-30,Books,Textbook,North,5,1347.48
T10925,2024-06-08,Home,Lamp,West,6,716.15
T10926,2024-02-20,Home,Lamp,North,1,1202.72
T10927,2024-07-15,Books,Textbook,South,10,382.22
T10928,2024-11-19,Sports,Bat,East,10,711.83
T10929,2024-05-25,Sports,Jersey,South,5,79.21
T10930,2024-03-26,Clothing,T-Shirt,South,9,1264.51
T10931,2024-12-29,Electronics,Mouse,South,3,1382.66
T10932,2024-08-07,Sports,Net,East,6,370.79
T10933,2024-07-18,Electronics,Laptop,North,7,1938.27
T10934,2024-07-22,Clothing,Socks,West,6,948.42
T10935,2024-11-18,Home,Mixer,South,4,706.67
T10936,2024-06-08,Books,Textbook,West,2,1331.7
T10937,2024-11-10,Electronics,Mouse,East,7,1150.44
T10938,2024-02-24,Clothing,Jeans,East,5,1649.47
T10939,2024-10-02,Electronics,Monitor,East,9,252.69
T10940,2024-08-20,Clothing,T-Shirt,South,4,1289.35
T10941,2024-04-23,Sports,Ball,North,5,1662.2
T10942,2024-04-09,Clothing,Socks,North,6,113.64
T10943,2024-05-04,Electronics,Laptop,East,3,1347.6
T10944,2024-01-10,Home,Vacuum,South,2,285.66
T10945,2024-11-12,Books,Magazine,West,6,975.32
T10946,2024-05-29,Electronics,Keyboard,East,3,1212.59
T10947,2024-11-24,Electronics,Monitor,South,7,1401.86
T10948,2024-11-26,Home,Mixer,West,1,1386.48
T10949,2024-02-05,Books,Comic,East,7,38.75
T10950,2024-05-31,Home,Mixer,South,5,1126.92
T10951,2024-11-24,Books,Novel,West,6,1719.07
T10952,2024-04-30,Electronics,Laptop,North,8,1531.23
T10953,2024-10-04,Electronics,Laptop,South,3,63.73
T10954,2024-09-02,Sports,Ball,East,4,453.84
T10955,2024-06-15,Electronics,Headphones,West,3,1246.62
T10956,2024-05-29,Books,Novel,South,9,1410.08
T10957,2024-07-14,Books,Magazine,West,9,1018.77
T10958,2024-04-15,Electronics,Laptop,North,3,290.78
T10959,2024-11-10,Sports,Bat,South,2,843.0
T10960,2024-09-29,Home,Blender,North,6,137.7
T10961,2024-10-02,Sports,Jersey,West,3,102.82
T10962,2024-07-26,Books,Magazine,West,2,69.22
T10963,2024-07-26,Clothing,Jacket,West,9,1561.98
T10964,2024-10-05,Electronics,Mouse,East,4,1037.96
T10965,2024-10-31,Clothing,Jeans,East,2,1902.28
T10966,2024-12-21,Sports,Ball,South,1,288.38
T10967,2024-08-16,Electronics,Laptop,South,7,1475.98
T10968,2024-11-08,Electronics,Keyboard,East,1,1682.27
T10969,2024-07-20,Home,Toaster,West,10,237.64
T10970,2024-09-01,Clothing,Hat,North,7,169.19
T10971,2024-07-09,Sports,Jersey,West,5,1856.41
T10972,2024-05-05,Sports,Bat,East,7,750.21
T10973,2024-02-08,Sports,Bat,East,7,1329.03
T10974,2024-12-16,Electronics,Monitor,East,3,163.52
T10975,2024-01-28,Sports,Bat,South,9,893.9
T10976,2024-12-19,Electronics,Keyboard,West,9,1116.23
T10977,2024-07-11,Books,Comic,West,10,415.53
T10978,2024-07-17,Home,Lamp,East,3,1114.47
T10979,2024-06-07,Home,Mixer,West,1,789.25
T10980,2024-11-26,Electronics,Monitor,West,10,99.08
T10981,2024-09-13,Sports,Racket,North,6,1782.28
T10982,2024-12-09,Books,Novel,South,9,1132.95
T10983,2024-04-09,Books,Magazine,North,10,163.13
T10984,2024-02-23,Books,Textbook,East,5,587.22
T10985,2024-06-05,Electronics,Keyboard,South,5,522.2
T10986,2024-04-03,Electronics,Keyboard,East,3,1542.26
T10987,2024-09-09,Sports,Bat,South,8,1567.82
T10988,2024-05-22,Home,Vacuum,North,5,1711.78
T10989,2024-05-02,Books,Comic,North,1,261.01
T10990,2024-12-28,Home,Blender,West,7,1127.82
T10991,2024-07-04,Electronics,Mouse,West,8,1088.58
T10992,2024-06-04,Sports,Jersey,North,4,1514.61
T10993,2024-12-28,Home,Blender,West,4,166.52
T10994,2024-09-13,Clothing,Jeans,North,4,1981.36
T10995,2024-11-09,Sports,Racket,East,2,1120.02
T10996,2024-02-25,Books,Comic,East,5,1790.6
T10997,2024-06-26,Home,Mixer,South,9,1788.75
T10998,2024-04-03,Sports,Bat,South,7,1484.75
T10999,2024-11-02,Clothing,Socks,South,1,956.91
T11000,2024-07-20,Books,Comic,West,4,209.48
T11001,2024-06-12,Books,Comic,West,3,722.05
T11002,2024-02-07,Books,Magazine,South,4,1823.66
T11003,2024-02-21,Electronics,Keyboard,South,1,1179.42
T11004,2024-02-02,Home,Vacuum,North,9,1873.41
T11005,2024-01-22,Books,Novel,East,3,569.03
T11006,2024-02-15,Books,Comic,West,7,838.73
T11007,2024-01-09,Home,Mixer,South,9,649.15
T11008,2024-01-31,Books,Magazine,South,1,298.73
T11009,2024-01-13,Sports,Jersey,South,8,1781.48
T11010,2024-03-21,Electronics,Keyboard,South,5,749.71
T11011,2024-08-25,Books,Comic,East,9,488.49
T11012,2024-03-06,Sports,Jersey,East,1,886.82
T11013,2024-09-15,Home,Vacuum,South,7,1522.34
T11014,2024-07-10,Home,Mixer,East,3,1779.95
T11015,2024-10-28,Clothing,Jeans,South,2,1677.48
T11016,2024-09-17,Electronics,Monitor,South,7,1457.52
T11017,2024-11-03,Home,Vacuum,South,6,312.26
T11018,2024-07-10,Sports,Racket,West,7,1215.65
T11019,2024-07-08,Clothing,Socks,East,2,743.93
T11020,2024-05-16,Books,Textbook,West,8,714.86
T11021,2024-05-08,Home,Toaster,East,7,608.16
T11022,2024-03-12,Electronics,Mouse,South,8,896.55
T11023,2024-12-19,Clothing,Jacket,West,9,1441.06
T11024,2024-08-22,Sports,Jersey,West,8,1175.13
T11025,2024-08-25,Sports,Racket,West,1,1403.93
T11026,2024-08-20,Clothing,Jacket,North,6,993.76
T11027,2024-07-22,Electronics,Headphones,South,8,979.07
T11028,2024-01-23,Home,Vacuum,East,10,1415.29
T11029,2024-11-07,Electronics,Keyboard,East,7,717.66
T11030,2024-04-28,Home,Mixer,East,5,367.08
T11031,2024-07-03,Clothing,Hat,West,7,989.75
T11032,2024-08-16,Home,Toaster,South,7,949.01
T11033,2024-05-14,Sports,Racket,West,6,266.74
T11034,2024-09-06,Electronics,Mouse,West,10,1342.26
T11035,2024-01-07,Electronics,Monitor,North,8,906.85
T11036,2024-04-07,Home,Toaster,West,4,1235.23
T11037,2024-11-05,Electronics,Monitor,West,10,1569.7
T11038,2024-01-06,Sports,Jersey,South,6,735.85
T11039,2024-02-22,Home,Vacuum,East,1,1007.13
T11040,2024-05-17,Home,Blender,North,3,776.45
T11041,2024-02-21,Home,Vacuum,East,7,500.67
T11042,2024-12-02,Home,Lamp,North,2,1301.68
T11043,2024-10-01,Clothing,Jacket,South,6,648.85
T11044,2024-05-05,Home,Mixer,East,6,1909.77
T11045,2024-06-17,Electronics,Headphones,East,6,1135.38
T11046,2024-04-08,Home,Lamp,North,6,323.57
T11047,2024-02-29,Electronics,Monitor,West,5,650.23
T11048,2024-05-27,Sports,Jersey,West,7,1684.9
T11049,2024-10-10,Clothing,T-Shirt,North,7,576.74
T11050,2024-10-17,Books,Cookbook,North,9,535.93
T11051,2024-11-25,Books,Textbook,East,9,1011.58
T11052,2024-10-20,Clothing,Socks,South,5,744.89
T11053,2024-09-29,Books,Novel,South,2,587.24
T11054,2024-01-26,Sports,Net,South,6,111.3
T11055,2024-02-17,Books,Magazine,West,1,1703.99
T11056,2024-02-13,Books,Textbook,West,4,1738.56
T11057,2024-11-12,Sports,Net,South,5,1761.64
T11058,2024-09-25,Sports,Jersey,North,10,1977.3
T11059,2024-01-15,Electronics,Laptop,South,1,1172.62
T11060,2024-04-02,Clothing,T-Shirt,West,4,1794.9
T11061,2024-05-10,Books,Comic,West,1,691.6
T11062,2024-09-23,Books,Textbook,West,1,1412.85
T11063,2024-09-11,Books,Magazine,West,10,764.23
T11064,2024-05-20,Books,Magazine,South,3,404.71
T11065,2024-03-12,Electronics,Keyboard,East,1,155.19
T11066,2024-05-21,Electronics,Laptop,South,1,517.9
T11067,2024-08-26,Books,Magazine,North,7,904.95
T11068,2024-07-25,Sports,Jersey,West,4,1486.47
T11069,2024-09-10,Electronics,Monitor,North,5,1396.83
T11070,2024-07-20,Sports,Ball,South,5,1361.78
T11071,2024-05-09,Home,Blender,South,4,706.6
T11072,2024-07-13,Electronics,Laptop,West,2,609.47
T11073,2024-09-16,Books,Novel,North,4,1916.53
T11074,2024-05-30,Sports,Ball,West,8,344.31
T11075,2024-01-01,Books,Textbook,South,10,617.74
T11076,2024-02-15,Electronics,Keyboard,North,9,1571.51
T11077,2024-06-22,Sports,Racket,East,7,947.26
T11078,2024-11-08,Home,Blender,East,2,1637.83
T11079,2024-12-27,Books,Textbook,North,5,1531.87
T11080,2024-03-05,Clothing,T-Shirt,East,1,430.64
T11081,2024-02-19,Books,Novel,East,1,893.63
T11082,2024-09-10,Clothing,Jacket,East,4,374.21
T11083,2024-10-02,Books,Textbook,West,9,786.11
T11084,2024-02-02,Home,Lamp,South,7,1577.23
T11085,2024-02-23,Sports,Jersey,East,8,1778.83
T11086,2024-01-14,Electronics,Laptop,East,7,1658.13
T11087,2024-04-17,Electronics,Mouse,North,7,243.59
T11088,2024-05-14,Books,Novel,East,5,1052.17
T11089,2024-07-25,Books,Novel,South,4,143.02
T11090,2024-07-27,Books,Novel,East,4,1785.28
T11091,2024-06-19,Clothing,T-Shirt,East,4,747.21
T11092,2024-01-14,Clothing,T-Shirt,North,5,663.27
T11093,2024-09-24,Books,Cookbook,North,2,129.64
T11094,2024-04-07,Sports,Bat,North,4,1111.47
T11095,2024-06-03,Clothing,Socks,West,3,676.5
T11096,2024-02-27,Home,Blender,East,1,1952.95
T11097,2024-09-21,Electronics,Monitor,South,2,495.94
T11098,2024-10-02,Sports,Ball,West,1,565.23
T11099,2024-03-24,Books,Textbook,North,6,1953.11
T11100,2024-09-20,Sports,Jersey,East,5,409.63
T11101,2024-07-04,Clothing,Jacket,East,7,65.6
T11102,2024-12-24,Clothing,Jacket,South,10,1382.69
T11103,2024-08-23,Clothing,Jacket,North,5,12.98
T11104,2024-05-10,Clothing,Hat,East,1,1648.48
T11105,2024-01-18,Clothing,Jeans,East,9,191.83
T11106,2024-01-21,Clothing,Hat,West,7,1196.99
T11107,2024-05-29,Books,Cookbook,North,8,1129.02
T11108,2024-07-22,Electronics,Monitor,West,7,1507.38
T11109,2024-02-25,Sports,Bat,North,3,1706.49
T11110,2024-02-24,Sports,Net,East,4,471.26
T11111,2024-03-24,Electronics,Mouse,East,10,1221.39
T11112,2024-08-18,Electronics,Headphones,West,9,1466.63
T11113,2024-01-13,Clothing,Socks,East,2,270.21
T11114,2024-05-27,Books,Comic,East,7,724.1
T11115,2024-03-24,Books,Textbook,North,2,289.29
T11116,2024-06-19,Clothing,Jacket,West,3,1912.05
T11117,2024-04-21,Books,Magazine,North,10,630.3
T11118,2024-02-19,Sports,Ball,North,3,1083.52
T11119,2024-09-06,Sports,Jersey,East,5,647.93
T11120,2024-08-28,Electronics,Mouse,West,10,690.15
T11121,2024-08-27,Clothing,Jeans,South,3,1707.78
T11122,2024-05-02,Sports,Net,East,5,771.78
T11123,2024-10-12,Home,Mixer,South,7,992.08
T11124,2024-04-06,Clothing,T-Shirt,West,6,1571.91
T11125,2024-06-26,Home,Blender,South,5,541.08
T11126,2024-06-29,Clothing,T-Shirt,South,9,1440.92
T11127,2024-07-03,Home,Vacuum,North,2,287.3
T11128,2024-08-04,Clothing,Hat,North,5,830.38
T11129,2024-06-03,Electronics,Monitor,North,1,626.33
T11130,2024-08-14,Home,Blender,West,3,1636.12
T11131,2024-03-24,Home,Mixer,North,8,813.79
T11132,2024-10-11,Clothing,Jacket,East,5,1245.2
T11133,2024-05-14,Books,Comic,East,8,1483.09
T11134,2024-05-07,Clothing,Jeans,West,8,1593.39
T11135,2024-06-01,Home,Mixer,South,5,1275.38
T11136,2024-12-27,Sports,Ball,West,7,324.26
T11137,2024-08-29,Clothing,T-Shirt,West,9,645.84
T11138,2024-03-11,Clothing,Jacket,North,6,1524.31
T11139,2024-03-25,Electronics,Mouse,West,1,513.56
T11140,2024-05-21,Clothing,Hat,West,1,203.13
T11141,2024-05-14,Clothing,Socks,North,6,384.05
T11142,2024-04-05,Sports,Ball,South,4,1016.44
T11143,2024-11-28,Sports,Jersey,West,9,1845.45
T11144,2024-11-11,Electronics,Headphones,West,9,1915.22
T11145,2024-10-22,Home,Vacuum,East,1,67.38
T11146,2024-02-18,Home,Toaster,East,7,353.53
T11147,2024-05-06,Books,Comic,South,7,1091.66
T11148,2024-01-06,Sports,Racket,West,5,631.45
T11149,2024-05-28,Sports,Racket,East,9,1990.97
T11150,2024-10-16,Clothing,Jeans,North,3,1481.25
T11151,2024-12-07,Home,Mixer,East,9,842.62
T11152,2024-12-29,Sports,Racket,East,2,620.02
T11153,2024-04-20,Clothing,Hat,East,7,42.95
T11154,2024-10-23,Sports,Racket,West,9,932.6
T11155,2024-01-01,Clothing,Hat,South,5,1917.95
T11156,2024-04-15,Home,Toaster,East,4,1271.11
T11157,2024-07-02,Electronics,Laptop,South,6,1180.13
T11158,2024-03-08,Home,Blender,West,3,775.91
T11159,2024-07-25,Home,Vacuum,South,9,817.79
T11160,2024-09-06,Electronics,Laptop,North,9,144.19
T11161,2024-06-28,Books,Cookbook,West,5,1470.54
T11162,2024-03-03,Books,Textbook,South,5,652.97
T11163,2024-04-13,Clothing,T-Shirt,East,7,1720.83
T11164,2024-12-15,Clothing,Jeans,West,10,679.55
T11165,2024-09-12,Books,Comic,West,3,1533.14
T11166,2024-01-16,Home,Lamp,West,3,1499.84
T11167,2024-03-06,Sports,Racket,East,2,1059.0
T11168,2024-02-16,Books,Textbook,West,1,1929.72
T11169,2024-05-18,Home,Toaster,East,2,478.06
T11170,2024-06-15,Electronics,Monitor,West,1,522.6
T11171,2024-08-02,Electronics,Mouse,North,8,1794.65
T11172,2024-12-08,Clothing,Jeans,West,7,51.66
T11173,2024-12-17,Sports,Ball,East,4,423.17
T11174,2024-08-31,Books,Cookbook,West,3,531.44
T11175,2024-12-03,Sports,Jersey,East,1,1723.8
T11176,2024-10-21,Electronics,Keyboard,West,7,717.96
T11177,2024-10-04,Clothing,Jeans,South,8,458.82
T11178,2024-09-30,Electronics,Laptop,West,7,637.46
T11179,2024-12-25,Clothing,T-Shirt,North,9,1932.73
T11180,2024-08-09,Clothing,T-Shirt,North,3,756.49
T11181,2024-12-17,Sports,Jersey,East,6,1189.65
T11182,2024-11-06,Clothing,Socks,North,9,144.81
T11183,2024-09-29,Sports,Jersey,South,6,258.24
T11184,2024-06-06,Home,Toaster,North,2,267.19
T11185,2024-08-27,Home,Vacuum,North,1,701.73
T11186,2024-01-27,Sports,Bat,West,9,1411.53
T11187,2024-07-03,Home,Lamp,North,10,347.04
T11188,2024-08-14,Home,Blender,South,3,1288.77
T11189,2024-06-16,Home,Vacuum,South,7,1430.04
T11190,2024-10-29,Books,Textbook,North,3,1285.71
T11191,2024-10-28,Sports,Bat,South,8,678.81
T11192,2024-11-02,Clothing,Jeans,North,6,756.89
T11193,2024-01-17,Electronics,Mouse,South,10,1330.39
T11194,2024-06-08,Home,Blender,West,2,1109.69
T11195,2024-05-28,Clothing,T-Shirt,East,8,1979.52
T11196,2024-01-28,Electronics,Mouse,North,9,1910.81
T11197,2024-01-27,Books,Cookbook,West,2,1727.47
T11198,2024-09-23,Home,Mixer,North,5,444.51
T11199,2024-12-21,Clothing,Hat,North,9,85.42
T11200,2024-06-04,Clothing,Jeans,North,7,1457.29
T11201,2024-06-10,Books,Novel,East,3,834.7
T11202,2024-11-02,Books,Cookbook,West,9,432.71
T11203,2024-12-27,Clothing,Hat,West,8,1890.27
T11204,2024-12-06,Electronics,Monitor,North,7,1075.09
T11205,2024-02-20,Clothing,T-Shirt,North,1,1983.82
T11206,2024-05-21,Books,Textbook,South,10,626.18
T11207,2024-05-25,Books,Textbook,West,9,238.81
T11208,2024-08-27,Home,Vacuum,East,2,1293.53
T11209,2024-01-25,Home,Toaster,West,4,907.02
T11210,2024-01-29,Home,Lamp,East,5,1816.98
T11211,2024-07-10,Books,Comic,West,6,1153.31
T11212,2024-11-08,Clothing,Socks,East,7,1272.73
T11213,2024-10-28,Books,Magazine,East,10,18.56
T11214,2024-02-27,Home,Mixer,East,7,581.44
T11215,2024-11-29,Clothing,T-Shirt,East,4,1061.52
